CAMIS,DBA,BORO,BUILDING,STREET,CITY,STATE,ZIPCODE,PHONE,CUISINECODE,FULL_ADDR
41302341,BURGER KING,1,3451,BROADWAY,NEW YORK,NY,10031,2122815304,39,"3451 BROADWAY, NEW YORK, NY 10031"
41302343,MADISON SQUARE GARDEN CENTER concession 7064,1,4,PENN PLAZA,NEW YORK,NY,10001,__________,03,"4 PENN PLAZA, NEW YORK, NY 10001"
41302359,BOURGEOIS PIG NORTH,1,111,EAST 7 STREET,NEW YORK,NY,10009,2124752246,03,"111 EAST 7 STREET, NEW YORK, NY 10009"
41302572,LARCHMONT HOTEL,1,27,WEST 11 STREET,NEW YORK,NY,10011,2129899333,03,"27 WEST 11 STREET, NEW YORK, NY 10011"
41302694,SMOOTHIE & SUSHI CAFE,1,89,S. SEAPORT STREET,NEW YORK,NY,10038,2125871339,51,"89 S. SEAPORT STREET, NEW YORK, NY 10038"
41302781,KELLARIS PAREA,1,36,EAST 20 STREET,NEW YORK,NY,10003,2127778448,38,"36 EAST 20 STREET, NEW YORK, NY 10003"
41303086,JUST SALAD,1,98,MAIDEN LANE,NEW YORK,NY,10038,2122441111,68,"98 MAIDEN LANE, NEW YORK, NY 10038"
41303108,POPEYES CHICKEN & BISCUITS,1,125,CANAL STREET,NEW YORK,NY,10002,2129667077,18,"125 CANAL STREET, NEW YORK, NY 10002"
41303238,COVO,1,701,WEST  135 STREET,NEW YORK,NY,10031,2122349573,03,"701 WEST  135 STREET, NEW YORK, NY 10031"
41303259,ISLAND SALAD,1,420,LENOX AVENUE,NEW YORK,NY,10037,2122341777,68,"420 LENOX AVENUE, NEW YORK, NY 10037"
41303362,THE EAST END TAVERN,1,1589,1 AVENUE,NEW YORK,NY,10028,2122495960,03,"1589 1 AVENUE, NEW YORK, NY 10028"
41303416,ARANG,1,9,WEST 32 STREET,NEW YORK,NY,10001,2129473028,52,"9 WEST 32 STREET, NEW YORK, NY 10001"
41303452,COMMERCE,1,50,COMMERCE STREET,NEW YORK,NY,10014,2125242301,03,"50 COMMERCE STREET, NEW YORK, NY 10014"
41303456,BISTRO MILANO,1,1350,AVENUE OF THE AMERICAS,NEW YORK,NY,10019,2127572600,48,"1350 AVENUE OF THE AMERICAS, NEW YORK, NY 10019"
41303464,VICKY'S,1,805,WEST 187 STREET,NEW YORK,NY,10033,2129278458,03,"805 WEST 187 STREET, NEW YORK, NY 10033"
41303516,UNCORKED,1,322,EAST 59 STREET,NEW YORK,NY,10022,6464298365,03,"322 EAST 59 STREET, NEW YORK, NY 10022"
41303729,LANSKY'S,1,235,COLUMBUS AVENUE,NEW YORK,NY,10023,2127870400,50,"235 COLUMBUS AVENUE, NEW YORK, NY 10023"
41303762,BLT BURGER,1,470,AVENUE OF THE AMERICAS,NEW YORK,NY,10011,2122438226,39,"470 AVENUE OF THE AMERICAS, NEW YORK, NY 10011"
41304143,GOOD HEALTH BURGER AND GRILL,1,237,EAST 53 STREET,NEW YORK,NY,10022,2128888007,39,"237 EAST 53 STREET, NEW YORK, NY 10022"
41304210,BLK MKT,1,110,AVENUE A,NEW YORK,NY,10009,2126149798,03,"110 AVENUE A, NEW YORK, NY 10009"
41304224,Q & N FOOD,1,107,EAST 125 STREET,NEW YORK,NY,10035,2128602021,03,"107 EAST 125 STREET, NEW YORK, NY 10035"
41304245,MANNA'S RESTAURANT,1,54,EAST  125 STREET,NEW YORK,NY,10035,2123604975,03,"54 EAST  125 STREET, NEW YORK, NY 10035"
41304268,SUSHI YAWA,1,25,WEST 8 STREET,NEW YORK,NY,10011,2122539888,49,"25 WEST 8 STREET, NEW YORK, NY 10011"
41304429,GARDEN COURT CAFE,1,725,PARK AVENUE,NEW YORK,NY,10021,2125702667,03,"725 PARK AVENUE, NEW YORK, NY 10021"
41304618,DOVETAIL,1,103,WEST 77 STREET,NEW YORK,NY,10024,2123623800,03,"103 WEST 77 STREET, NEW YORK, NY 10024"
41304636,NIALL'S ON 52ND,1,218,EAST 52 STREET,NEW YORK,NY,10022,2128884648,47,"218 EAST 52 STREET, NEW YORK, NY 10022"
41304758,OSCAR CAFE,1,50,MACDOUGAL STREET,NEW YORK,NY,10012,2122288540,48,"50 MACDOUGAL STREET, NEW YORK, NY 10012"
41304826,ARTICHOKE,1,240,WEST 37 STREET,NEW YORK,NY,10018,2126959085,03,"240 WEST 37 STREET, NEW YORK, NY 10018"
41305028,MADISON & VINE,1,299,MADISON AVENUE,NEW YORK,NY,10017,2128675535,03,"299 MADISON AVENUE, NEW YORK, NY 10017"
41305052,DUNKIN' DONUTS,1,210,WEST 50 STREET,NEW YORK,NY,10019,2127574617,29,"210 WEST 50 STREET, NEW YORK, NY 10019"
41305085,HEWITT DINING HALL BARNARD COLLEGE CAFETERIA,1,607,WEST 116 STREET,NEW YORK,NY,10027,2128542129,03,"607 WEST 116 STREET, NEW YORK, NY 10027"
41305098,SPICE CHINESE RESTAURANT,1,610,AMSTERDAM AVENUE,NEW YORK,NY,10024,2127245000,20,"610 AMSTERDAM AVENUE, NEW YORK, NY 10024"
41305194,PAPA JOHN'S,1,213,WEST 28 STREET,NEW YORK,NY,10001,2125637272,62,"213 WEST 28 STREET, NEW YORK, NY 10001"
41305348,"PLAZA HOTEL(CHAMPAGNE BAR,ROSE CLUB, PALM COURT, EMPLOYEE CAFETERIA)",1,768,5 AVENUE,NEW YORK,NY,10019,2127593000,03,"768 5 AVENUE, NEW YORK, NY 10019"
41305395,DUMPLING HOUSE,1,118 A,ELDRIDGE STREET,NEW YORK,NY,10002,2126258008,20,"118 A ELDRIDGE STREET, NEW YORK, NY 10002"
41305402,TRATTORIA CASA DI ISACCO,1,536,9 AVENUE,NEW YORK,NY,10018,2125945408,48,"536 9 AVENUE, NEW YORK, NY 10018"
41305427,MCDONALD'S,1,154,WEST 14 STREET,NEW YORK,NY,10011,2126913720,39,"154 WEST 14 STREET, NEW YORK, NY 10011"
41305431,MCDONALD'S,1,541,6 AVENUE,NEW YORK,NY,10011,2124638860,39,"541 6 AVENUE, NEW YORK, NY 10011"
41305482,NOMADO 33,1,165,EAST 33 STREET,NEW YORK,NY,10016,2128892833,49,"165 EAST 33 STREET, NEW YORK, NY 10016"
41305588,BUNNY DELI,1,1522,ST NICHOLAS AVENUE,NEW YORK,NY,10033,2127813303,27,"1522 ST NICHOLAS AVENUE, NEW YORK, NY 10033"
41305648,THE LUNCH BOX,1,420,LEXINGTON AVENUE,NEW YORK,NY,10017,2126823812,03,"420 LEXINGTON AVENUE, NEW YORK, NY 10017"
41305702,GREAT WALL CHINESE RESTAURANT,1,239,9 AVENUE,NEW YORK,NY,10001,2126477066,20,"239 9 AVENUE, NEW YORK, NY 10001"
41305738,GREENWICH GRILL/SUSHI AZABU,1,428,GREENWICH STREET,NEW YORK,NY,10013,2122740428,49,"428 GREENWICH STREET, NEW YORK, NY 10013"
41305767,SOFRITO,1,400,EAST 57 STREET,NEW YORK,NY,10022,2127545999,53,"400 EAST 57 STREET, NEW YORK, NY 10022"
41305857,SEL & POIRRE RESTAURANT,1,853,LEXINGTON AVENUE,NEW YORK,NY,10065,2125175780,03,"853 LEXINGTON AVENUE, NEW YORK, NY 10065"
41305930,PINKBERRY,1,350,3 AVENUE,NEW YORK,NY,10010,2126854301,43,"350 3 AVENUE, NEW YORK, NY 10010"
41306121,MEI SIN DELI & GROCERY,1,37 1/2,ALLEN STREET,NEW YORK,NY,10002,6462506569,00,"37 1/2 ALLEN STREET, NEW YORK, NY 10002"
41306132,THE BRIDGE RESTAURANT,1,736,WEST  181 STREET,NEW YORK,NY,10033,9176429234,53,"736 WEST  181 STREET, NEW YORK, NY 10033"
41306211,NO HO JUICE BAR & DELI,1,208,MERCER STREET,NEW YORK,NY,10012,2127775070,27,"208 MERCER STREET, NEW YORK, NY 10012"
41306250,SIDO GOURMET,1,849,2 AVENUE,NEW YORK,NY,10017,2122863639,63,"849 2 AVENUE, NEW YORK, NY 10017"
41306503,CIAO BELLA PIZZA & RESTAURANT,1,125,ALLEN STREET,NEW YORK,NY,10002,2123881777,62,"125 ALLEN STREET, NEW YORK, NY 10002"
41306604,CAPTAIN'S FRIED CHICKEN,1,39,MADISON STREET,NEW YORK,NY,10038,2125870281,18,"39 MADISON STREET, NEW YORK, NY 10038"
41306692,FUJI,1,455,MAIN STREET,NEW YORK,NY,10044,2125831688,49,"455 MAIN STREET, NEW YORK, NY 10044"
41306786,DUNKIN DONUTS,1,3600,BROADWAY,NEW YORK,NY,10031,2122810800,03,"3600 BROADWAY, NEW YORK, NY 10031"
41306787,DUNKIN DONUTS,1,3857,BROADWAY,NEW YORK,NY,10032,2125684800,03,"3857 BROADWAY, NEW YORK, NY 10032"
41306860,SOHO CAFE,1,489,BROADWAY,NEW YORK,NY,10012,2122192010,03,"489 BROADWAY, NEW YORK, NY 10012"
41306864,KENNEDY FRIED CHICKEN,1,2232,3 AVENUE,NEW YORK,NY,10035,2127225420,18,"2232 3 AVENUE, NEW YORK, NY 10035"
41306905,PADRE FIGLIO,1,310,EAST 44 STREET,NEW YORK,NY,10017,2122864310,48,"310 EAST 44 STREET, NEW YORK, NY 10017"
41307485,THE WATERING HOLE,1,106,EAST 19 STREET,NEW YORK,NY,10003,2126745783,03,"106 EAST 19 STREET, NEW YORK, NY 10003"
41307684,LINKLATERS,1,1345,AVENUE OF THE AMERICAS,NEW YORK,NY,10019,2128309503,03,"1345 AVENUE OF THE AMERICAS, NEW YORK, NY 10019"
41307738,MAD DOG & BEANS,1,83,PEARL STREET,NEW YORK,NY,10004,2122691177,55,"83 PEARL STREET, NEW YORK, NY 10004"
41307755,QUIZNOS SUBS,1,16,EAST 23 STREET,NEW YORK,NY,10010,2122548484,03,"16 EAST 23 STREET, NEW YORK, NY 10010"
41307794,VIANG PING,1,1393A,2 AVENUE,NEW YORK,NY,10021,2122498484,82,"1393A 2 AVENUE, NEW YORK, NY 10021"
41307858,NEW SIX HAPPY KITCHEN,1,213,EAST BROADWAY,NEW YORK,NY,10002,2122540624,20,"213 EAST BROADWAY, NEW YORK, NY 10002"
41307881,CHINA GOURMET RESTAURANT,1,2014,2 AVENUE,NEW YORK,NY,10029,2128312588,20,"2014 2 AVENUE, NEW YORK, NY 10029"
41308044,RELISH CONCESSIONS & EVENT CATERING,1,000,INSIDE CENTRAL PARK,NEW YORK,NY,10065,2127726536,03,"000 INSIDE CENTRAL PARK, NEW YORK, NY 10065"
41308050,RELISH CONCESSIONS & EVENT CATERING,1,000,INSIDE CENTRAL PARK/LASKER RINK,NEW YORK,NY,10065,9174923856,03,"000 INSIDE CENTRAL PARK/LASKER RINK, NEW YORK, NY 10065"
41308135,GIMME COFFEE,1,228,MOTT STREET,NEW YORK,NY,10012,2122264011,14,"228 MOTT STREET, NEW YORK, NY 10012"
41308171,IPPUDO,1,65,4 AVENUE,NEW YORK,NY,10003,2123880088,49,"65 4 AVENUE, NEW YORK, NY 10003"
41308270,FRIEDMAN'S LUNCH,1,75,9 AVENUE,NEW YORK,NY,10011,2129297100,03,"75 9 AVENUE, NEW YORK, NY 10011"
41308304,EMPIRE RESTAURANT OF 1635,1,1635,ST. NICHOLAS AVENUE,NEW YORK,NY,10040,2129232467,22,"1635 ST. NICHOLAS AVENUE, NEW YORK, NY 10040"
41308462,TASTY DELICATESSEN NYC,1,4020,BROADWAY,NEW YORK,NY,10032,2129230700,27,"4020 BROADWAY, NEW YORK, NY 10032"
41308552,THE NATIONAL UNDERGROUND,1,159,EAST HOUSTON STREET,NEW YORK,NY,10002,2124750611,03,"159 EAST HOUSTON STREET, NEW YORK, NY 10002"
41308819,TOYKO BAY JAPANESE RESTAURANT,1,183,DUANE STREET,NEW YORK,NY,10013,2124318666,49,"183 DUANE STREET, NEW YORK, NY 10013"
41308940,EMPIRE PIZZA,1,314,5 AVENUE,NEW YORK,NY,10001,2125636081,62,"314 5 AVENUE, NEW YORK, NY 10001"
41309387,TACO EXPRESS,1,130,EAST 28 STREET,NEW YORK,NY,10016,2126798866,81,"130 EAST 28 STREET, NEW YORK, NY 10016"
41309583,SOPHIE'S CUBAN CUISINE,1,805,3 AVENUE,NEW YORK,NY,10022,2123081024,53,"805 3 AVENUE, NEW YORK, NY 10022"
41309690,HAKATA TON TON,1,61,GROVE STREET,NEW YORK,NY,10014,2122423699,49,"61 GROVE STREET, NEW YORK, NY 10014"
41309709,MULTI TASTES DINER,1,23,ST JAMES PLACE,NEW YORK,NY,10038,2125878880,03,"23 ST JAMES PLACE, NEW YORK, NY 10038"
41309763,THE COSMOPOLITAN CLUB,1,122,EAST 66 STREET,NEW YORK,NY,10065,2127345950,03,"122 EAST 66 STREET, NEW YORK, NY 10065"
41309782,FIG & OLIVE MIDTOWN,1,10,EAST 52 STREET,NEW YORK,NY,10022,2123198035,03,"10 EAST 52 STREET, NEW YORK, NY 10022"
41309940,ARTICHOKE BASILLE'S PIZZA & BREWERY,1,328,EAST 14 STREET,NEW YORK,NY,10003,2122282004,62,"328 EAST 14 STREET, NEW YORK, NY 10003"
41309951,CABANA,1,1022,3 AVENUE,NEW YORK,NY,10065,2129805678,53,"1022 3 AVENUE, NEW YORK, NY 10065"
41310209,KOOL BLOO,1,117,AVENUE OF THE AMERICAS,NEW YORK,NY,10013,2127755665,03,"117 AVENUE OF THE AMERICAS, NEW YORK, NY 10013"
41310214,KOOL BLOO,1,221,EAST 23 STREET,NEW YORK,NY,10010,2126795665,03,"221 EAST 23 STREET, NEW YORK, NY 10010"
41310297,DUNKIN DONUTS,1,2264,FREDERICK DOUGLAS BOULEVARD,NEW YORK,NY,10027,2122221414,29,"2264 FREDERICK DOUGLAS BOULEVARD, NEW YORK, NY 10027"
41310340,ST JOHN'S UNIVERSITY CAFETERIA,1,101,MURRAY STREET,NEW YORK,NY,10007,2122775185,03,"101 MURRAY STREET, NEW YORK, NY 10007"
41310519,LANTERN,1,311,2 AVENUE,NEW YORK,NY,10003,2127772770,82,"311 2 AVENUE, NEW YORK, NY 10003"
41310577,ASHBY'S,1,64,WEST 22 STREET,NEW YORK,NY,10010,2122287993,03,"64 WEST 22 STREET, NEW YORK, NY 10010"
41310578,EASTEND BAR & GRILL,1,1664,1 AVENUE,NEW YORK,NY,10028,2123483783,03,"1664 1 AVENUE, NEW YORK, NY 10028"
41310633,LINDY'S,1,401,7 AVENUE,NEW YORK,NY,10001,2125600325,03,"401 7 AVENUE, NEW YORK, NY 10001"
41310724,FAMIGLIA OF CHELSEA PIERS,1,000,CHELSEA PIERS/PIER 61,NEW YORK,NY,10011,2128035552,62,"000 CHELSEA PIERS/PIER 61, NEW YORK, NY 10011"
41311169,TIKI BAR,1,49,ESSEX STREET,NEW YORK,NY,10002,2127778454,03,"49 ESSEX STREET, NEW YORK, NY 10002"
41311297,DOCKS RESTAURANT,1,633,3 AVENUE,NEW YORK,NY,10017,2129868080,72,"633 3 AVENUE, NEW YORK, NY 10017"
41311372,SUBWAY/ARTHUR TREACHER'S/NATHAN'S/CHURCH'S FRIED CHICKEN,1,705,8 AVENUE,NEW YORK,NY,10036,2123159600,03,"705 8 AVENUE, NEW YORK, NY 10036"
41311425,DEAN & DELUCA NEW YORK,1,632,WEST 28 STREET,NEW YORK,NY,10001,2124308312,03,"632 WEST 28 STREET, NEW YORK, NY 10001"
41311555,TRIBECA'S CORNERSTONE,1,327,GREENWICH STREET,NEW YORK,NY,10013,2129663065,04,"327 GREENWICH STREET, NEW YORK, NY 10013"
41311904,GOURMET PARK,1,119,EAST 60 STREET,NEW YORK,NY,10022,2129358500,03,"119 EAST 60 STREET, NEW YORK, NY 10022"
41311907,KENNEDY FRIED CHICKEN,1,1774,LEXINGTON AVENUE,NEW YORK,NY,10029,2129965719,18,"1774 LEXINGTON AVENUE, NEW YORK, NY 10029"
41311977,NOODLE BAR,1,172,ORCHARD STREET,NEW YORK,NY,10002,2122289833,20,"172 ORCHARD STREET, NEW YORK, NY 10002"
41312044,DOWNTOWN IGGY'S,1,132,LUDLOW STREET,NEW YORK,NY,10002,2125292771,03,"132 LUDLOW STREET, NEW YORK, NY 10002"
41312065,LA GALETTE CAFE,1,177,EAST 100 STREET,NEW YORK,NY,10029,2124106361,02,"177 EAST 100 STREET, NEW YORK, NY 10029"
41312094,BOURBON STREET BAR AND GRILLE,1,346,WEST 46 STREET,NEW YORK,NY,10036,2122452030,03,"346 WEST 46 STREET, NEW YORK, NY 10036"
41312145,CARBONE RISTORANTE,1,331,WEST 38 STREET,NEW YORK,NY,10018,2122902625,48,"331 WEST 38 STREET, NEW YORK, NY 10018"
41312223,CAFE METRO,1,200,WEST 57 STREET,NEW YORK,NY,10019,2129575151,03,"200 WEST 57 STREET, NEW YORK, NY 10019"
41312239,OKA SUSHI,1,16-18,MAIDEN LANE,NEW YORK,NY,10038,2122338222,49,"16-18 MAIDEN LANE, NEW YORK, NY 10038"
41312247,NEW TACO TORTILLAS KING,1,285,3 AVENUE,NEW YORK,NY,10010,2126798882,81,"285 3 AVENUE, NEW YORK, NY 10010"
41312442,MEGU,1,62,THOMAS STREET,NEW YORK,NY,10013,2129647777,49,"62 THOMAS STREET, NEW YORK, NY 10013"
41312472,X CAFFE,1,3952,BROADWAY,NEW YORK,NY,10032,2125431999,14,"3952 BROADWAY, NEW YORK, NY 10032"
41312502,BIG ARC CHICKEN,1,233,1 AVENUE,NEW YORK,NY,10003,2124770091,18,"233 1 AVENUE, NEW YORK, NY 10003"
41312523,FIVE GUYS BURGERS AND FRIES,1,296,BLEEKER STREET,NEW YORK,NY,10014,2123679200,39,"296 BLEEKER STREET, NEW YORK, NY 10014"
41312631,T.G.I. FRIDAY'S,1,761,7 AVENUE,NEW YORK,NY,10019,2127678350,03,"761 7 AVENUE, NEW YORK, NY 10019"
41312703,EL RINCON DE JACKE,1,1047,ST NICHOLAS AVENUE,NEW YORK,NY,10032,2125433587,53,"1047 ST NICHOLAS AVENUE, NEW YORK, NY 10032"
41312710,CURRY YA,1,214,EAST 10 STREET,NEW YORK,NY,10003,2129952877,49,"214 EAST 10 STREET, NEW YORK, NY 10003"
41312815,LOUIS 649,1,649,EAST 9 STREET,NEW YORK,NY,10009,2126731190,03,"649 EAST 9 STREET, NEW YORK, NY 10009"
41312973,SUBWAY,1,509,MADISON AVE,NEW YORK,NY,10022,2127350099,69,"509 MADISON AVE, NEW YORK, NY 10022"
41313114,NEW YORK INSTITUTE OF TECHNOLOGY,1,1849,BROADWAY,NEW YORK,NY,10023,6462736082,03,"1849 BROADWAY, NEW YORK, NY 10023"
41313209,"DUNKIN' DONUTS, BASKIN ROBBINS",1,610,10 AVENUE,NEW YORK,NY,10036,2122472400,29,"610 10 AVENUE, NEW YORK, NY 10036"
41313211,AFRICAN AMERICAN BEST FOOD,1,410,LENOX AVENUE,NEW YORK,NY,10037,2126908052,02,"410 LENOX AVENUE, NEW YORK, NY 10037"
41313350,28 MING'S CAFFE,1,28,CANAL STREET,NEW YORK,NY,10002,2129781888,20,"28 CANAL STREET, NEW YORK, NY 10002"
41313395,FIVE NAPKIN BURGER,1,630,9 AVENUE,NEW YORK,NY,10036,2127572277,39,"630 9 AVENUE, NEW YORK, NY 10036"
41313420,DUNKIN' DONUTS,1,601,2 AVENUE,NEW YORK,NY,10016,2125325766,29,"601 2 AVENUE, NEW YORK, NY 10016"
41313429,DUNKIN' DONUTS,1,75,CHRISTOPHER STREET,NEW YORK,NY,10014,2126913138,29,"75 CHRISTOPHER STREET, NEW YORK, NY 10014"
41313451,"DUNKIN' DONUTS, BASKIN ROBBINS",1,476,2 AVENUE,NEW YORK,NY,10016,2126842173,29,"476 2 AVENUE, NEW YORK, NY 10016"
41313460,DUNKIN' DONUTS,1,175,VARICK STREET,NEW YORK,NY,10014,2129247060,29,"175 VARICK STREET, NEW YORK, NY 10014"
41313471,"DUNKIN' DONUTS, BASKIN ROBBINS",1,745,2 AVENUE,NEW YORK,NY,10016,2126812484,29,"745 2 AVENUE, NEW YORK, NY 10016"
41313479,"DUNKIN' DONUTS, BASKIN ROBBINS",1,361,1 AVENUE,NEW YORK,NY,10010,2122283768,29,"361 1 AVENUE, NEW YORK, NY 10010"
41313485,"DUNKIN' DONUTS, BASKIN ROBBINS",1,153,EAST 53 STREET,NEW YORK,NY,10022,2128885415,29,"153 EAST 53 STREET, NEW YORK, NY 10022"
41313487,"DUNKIN' DONUTS, BASKIN ROBBINS",1,218,EAST 14 STREET,NEW YORK,NY,10003,2123889992,29,"218 EAST 14 STREET, NEW YORK, NY 10003"
41313499,"DUNKIN' DONUTS, BASKIN ROBBINS",1,100,1 AVENUE,NEW YORK,NY,10009,2124207031,29,"100 1 AVENUE, NEW YORK, NY 10009"
41313515,Dunkin Donuts/Baskin Robbins,1,567,3 AVENUE,NEW YORK,NY,10016,2128679578,29,"567 3 AVENUE, NEW YORK, NY 10016"
41313540,"DUNKIN' DONUTS, BASKIN ROBBINS",1,355,3 AVENUE,NEW YORK,NY,10010,2126861500,29,"355 3 AVENUE, NEW YORK, NY 10010"
41313546,DUNKIN' DONUTS/BASKIN ROBBINS,1,455,PARK AVENUE SOUTH,NEW YORK,NY,10016,2122139010,29,"455 PARK AVENUE SOUTH, NEW YORK, NY 10016"
41313556,"DUNKIN' DONUTS, BASKIN ROBBINS",1,243,3 AVENUE,NEW YORK,NY,10003,2122280442,29,"243 3 AVENUE, NEW YORK, NY 10003"
41313562,DUNKIN' DONUTS,1,638,LEXINGTON AVENUE,NEW YORK,NY,10022,2126445848,29,"638 LEXINGTON AVENUE, NEW YORK, NY 10022"
41313566,SOBA TOTTO,1,211,EAST 43 STREET,NEW YORK,NY,10017,2125578200,49,"211 EAST 43 STREET, NEW YORK, NY 10017"
41313568,DUNKIN' DONUTS,1,370,LEXINGTON AVENUE,NEW YORK,NY,10017,2126824210,29,"370 LEXINGTON AVENUE, NEW YORK, NY 10017"
41313839,MICHAEL'S CATERING,1,1731,2 AVENUE,NEW YORK,NY,10128,2129966200,03,"1731 2 AVENUE, NEW YORK, NY 10128"
41314155,THE KIOSK,1,76-80,EAST  116 STREET,NEW YORK,NY,10029,2123489010,57,"76-80 EAST  116 STREET, NEW YORK, NY 10029"
41314346,SOPHIE'S CUBAN CUISINE,1,141,FULTON STREET,NEW YORK,NY,10038,2126086769,53,"141 FULTON STREET, NEW YORK, NY 10038"
41314372,SAXON & PAROLE,1,316,BOWERY,NEW YORK,NY,10012,2122540350,03,"316 BOWERY, NEW YORK, NY 10012"
41314543,ACELUCK THAI,1,530,9 AVENUE,NEW YORK,NY,10018,2125947083,82,"530 9 AVENUE, NEW YORK, NY 10018"
41314548,THINK COFFEE,1,1,BLEECKER STREET,NEW YORK,NY,10012,2125333366,14,"1 BLEECKER STREET, NEW YORK, NY 10012"
41314679,ROCK & ROSE,1,303-305,EAST 53 STREET,NEW YORK,NY,10022,2127583818,03,"303-305 EAST 53 STREET, NEW YORK, NY 10022"
41314940,LE PAIN QUOTIDIEN,1,2463,BROADWAY,NEW YORK,NY,10025,2127698879,69,"2463 BROADWAY, NEW YORK, NY 10025"
41314977,THE RUSTY KNOT,1,374,WEST 11 STREET,NEW YORK,NY,10014,2126465668,03,"374 WEST 11 STREET, NEW YORK, NY 10014"
41315030,STARBUCKS COFFEE,1,2394,BROADWAY,NEW YORK,NY,10024,2125953403,14,"2394 BROADWAY, NEW YORK, NY 10024"
41315113,AUNT BUTCHIES CAFE,1,4,SOUTH STREET,NEW YORK,NY,10004,2127422787,14,"4 SOUTH STREET, NEW YORK, NY 10004"
41315226,CHOP'T,1,145,WEST 51 STREET,NEW YORK,NY,10019,2129748140,68,"145 WEST 51 STREET, NEW YORK, NY 10019"
41315391,SOOKK THAI RESTAURANT,1,2686,BROADWAY,NEW YORK,NY,10025,2128700253,82,"2686 BROADWAY, NEW YORK, NY 10025"
41315723,VARIETY CAFE,1,65,BROADWAY,NEW YORK,NY,10006,2124306888,03,"65 BROADWAY, NEW YORK, NY 10006"
41316100,MAOZ VEGETARIAN,1,59,EAST 8 STREET,NEW YORK,NY,10003,2124205999,84,"59 EAST 8 STREET, NEW YORK, NY 10003"
41316251,HURON CLUB/SOHO PLAYHOUSE,1,15,VANDAM STREET,NEW YORK,NY,10013,2126911555,03,"15 VANDAM STREET, NEW YORK, NY 10013"
41316336,TAAN,1,17,EAST 31 STREET,NEW YORK,NY,10016,2122133773,82,"17 EAST 31 STREET, NEW YORK, NY 10016"
41316473,JERRY'S CAFE,1,90,CHAMBERS STREET,NEW YORK,NY,10007,2126081700,03,"90 CHAMBERS STREET, NEW YORK, NY 10007"
41316656,I SODI,1,105,CHRISTOPHER STREET,NEW YORK,NY,10014,2124145774,48,"105 CHRISTOPHER STREET, NEW YORK, NY 10014"
41316784,BURGER BURGER,1,77,PEARL STREET,NEW YORK,NY,10004,2122699100,39,"77 PEARL STREET, NEW YORK, NY 10004"
41316819,HIDEAWAY,1,185,DUANE STREET,NEW YORK,NY,10013,2123345775,03,"185 DUANE STREET, NEW YORK, NY 10013"
41317244,TERROIR,1,413,EAST 12 STREET,NEW YORK,NY,10009,6466021300,03,"413 EAST 12 STREET, NEW YORK, NY 10009"
41317385,GREEN KITCHEN DINER,1,1475,1 AVENUE,NEW YORK,NY,10075,2129884163,03,"1475 1 AVENUE, NEW YORK, NY 10075"
41317522,PIZZA SHACK,1,525,GRAND STREET,NEW YORK,NY,10002,2124773367,62,"525 GRAND STREET, NEW YORK, NY 10002"
41317574,HUNAN CHEN'S KITCHEN,1,1003A,COLUMBUS AVENUE,NEW YORK,NY,10025,2122221118,20,"1003A COLUMBUS AVENUE, NEW YORK, NY 10025"
41317579,KINGS HEAD TAVERN,1,222,EAST 14 STREET,NEW YORK,NY,10003,2124736590,03,"222 EAST 14 STREET, NEW YORK, NY 10003"
41317594,MARK FORGIONE,1,134,READE STREET,NEW YORK,NY,10013,2129419401,03,"134 READE STREET, NEW YORK, NY 10013"
41317598,CHO CHO SAN JAPANESE RESTAURANT,1,15,WEST 8 STREET,NEW YORK,NY,10011,2124733633,49,"15 WEST 8 STREET, NEW YORK, NY 10011"
41317751,EL BARRIO JUICE BAR DELI,1,308,EAST 116 STREET,NEW YORK,NY,10029,2128280403,51,"308 EAST 116 STREET, NEW YORK, NY 10029"
41317790,NICE GREEN BO RESTAURANT,1,66,BAYARD STREET,NEW YORK,NY,10013,2126252359,20,"66 BAYARD STREET, NEW YORK, NY 10013"
41317857,JOE: THE ART OF COFFEE,1,44,GRAND CENTRAL TERMINAL,NEW YORK,NY,10017,2126618580,14,"44 GRAND CENTRAL TERMINAL, NEW YORK, NY 10017"
41318159,JUNIOR'S SEAFOOD,1,700,WEST  180 STREET,NEW YORK,NY,10033,2125680027,72,"700 WEST  180 STREET, NEW YORK, NY 10033"
41318162,SEATTLE CAFE,1,1411,MADISON AVENUE,NEW YORK,NY,10029,2124230446,03,"1411 MADISON AVENUE, NEW YORK, NY 10029"
41318168,KUMO SUSHI,1,165,WEST 72 STREET,NEW YORK,NY,10023,2125806228,49,"165 WEST 72 STREET, NEW YORK, NY 10023"
41318313,GRAN PIATTO D'ORO,1,1429,5 AVENUE,NEW YORK,NY,10035,2127222244,48,"1429 5 AVENUE, NEW YORK, NY 10035"
41318348,SOCARRAT (PAELLA BAR AND WINE BAR),1,259,WEST 19 STREET,NEW YORK,NY,10011,2124621000,77,"259 WEST 19 STREET, NEW YORK, NY 10011"
41318698,NANOOSH,1,2012,BROADWAY,NEW YORK,NY,10023,2123627922,54,"2012 BROADWAY, NEW YORK, NY 10023"
41318794,69 BAYARD RESTAURANT,1,69,BAYARD STREET,NEW YORK,NY,10013,2122271173,05,"69 BAYARD STREET, NEW YORK, NY 10013"
